Date,Monitoring Status,MacroPlot Name,MacroPlot UTM Zone,MacroPlot UTM Y,MacroPlot UTM X,MacroPlot Purpose,NumTran,OneHrTranLen,TenHrTranLen,HunHrTranLen,FieldTeam,EntryTeam,UV1Desc,UV2Desc,UV3Desc,SaComment,Index,Transect,Azimuth,Slope,OneHr,TenHr,HunHr,FWDFuConSt,Comment,UV1,UV2,UV3,Visited
4/20/2002 0:00,01Year05,FPSME2D08-08,10U ,5355707,671637,Boulder,,,,,,,,,,,2,2,247,3,40,5,0,NOCA,From FMH DFTRANS 1057,,, fuel2_FUEL,
4/20/2002 0:00,01Year06,FPSME2D08-08,10U ,5355707,671637,Boulder,,,,,,,,,,,3,3,100,0,10,2,0,NOCA,From FMH DFTRANS 1057,,, fuel3_FUEL,
4/20/2002 0:00,01Year06,FPSME2D08-08,10U ,5355707,671637,Boulder,,,,,,,,,,,1,1,139,7,24,1,0,NOCA,From FMH DFTRANS 1057,,, fuel1_FUEL,
4/20/2002 0:00,01Year06,FPSME2D08-08,10U ,5355707,671637,Boulder,,,,,,,,,,,2,2,247,3,40,5,0,NOCA,From FMH DFTRANS 1057,,, fuel2_FUEL,
4/20/2002 0:00,01Year06,FPSME2D08-08,10U ,5355707,671637,Boulder,,,,,,,,,,,4,4,148,10,31,6,0,NOCA,From FMH DFTRANS 1057,,, fuel4_FUEL,
6/21/2002 0:00,04Post,FPSME2D08-02,10U,5356522,670263,Orchard Rainbow,4,6,6,12,,,,,,,,,,,,,,,,,,,TRUE
6/21/2002 0:00,04Post,FPSME2D08-02,10U,5356522,670263,Orchard Rainbow,,,,,,,,,,,3,3,133,0,18,0,0,NOCA,From FMH DFTRANS 1057,,, fuel3_FUEL,
6/21/2002 0:00,04Post,FPSME2D08-02,10U,5356522,670263,Orchard Rainbow,,,,,,,,,,,2,2,177,2,31,11,2,NOCA,From FMH DFTRANS 1057,,, fuel2_FUEL,
6/21/2002 0:00,04Post,FPSME2D08-02,10U,5356522,670263,Orchard Rainbow,,,,,,,,,,,4,4,164,3,4,0,0,NOCA,From FMH DFTRANS 1057,,, fuel4_FUEL,
6/21/2002 0:00,04Post,FPSME2D08-02,10U,5356522,670263,Orchard Rainbow,,,,,,,,,,,1,1,103,2,33,3,0,NOCA,From FMH DFTRANS 1057,,, fuel1_FUEL,
6/22/2002 0:00,04Post,FPSME2D08-01,10U,5356602,670360,Orchard Rainbow,4,6,6,12,,,,,,,,,,,,,,,,,,,TRUE
6/22/2002 0:00,04Post,FPSME2D08-01,10U,5356602,670360,Orchard Rainbow,,,,,,,,,,,3,3,160,2,24,5,0,NOCA,From FMH DFTRANS 1057,,, fuel3_FUEL,
6/22/2002 0:00,04Post,FPSME2D08-01,10U,5356602,670360,Orchard Rainbow,,,,,,,,,,,2,2,54,5,43,1,0,NOCA,From FMH DFTRANS 1057,,, fuel2_FUEL,
6/22/2002 0:00,04Post,FPSME2D08-01,10U,5356602,670360,Orchard Rainbow,,,,,,,,,,,4,4,120,1,1,0,0,NOCA,From FMH DFTRANS 1057,,, fuel4_FUEL,
6/22/2002 0:00,04Post,FPSME2D08-01,10U,5356602,670360,Orchard Rainbow,,,,,,,,,,,1,1,33,3,6,2,0,NOCA,From FMH DFTRANS 1057,,, fuel1_FUEL,
6/22/2002 0:00,04Post,FPSME2D08-17,10U,5356554,670339,Orchard Rainbow,4,6,6,12,,,,,,,,,,,,,,,,,,,TRUE
6/22/2002 0:00,04Post,FPSME2D08-17,10U,5356554,670339,Orchard Rainbow,,,,,,,,,,,3,3,306,3,9,2,3,NOCA,From FMH DFTRANS 1057,,, fuel3_FUEL,
6/22/2002 0:00,04Post,FPSME2D08-17,10U,5356554,670339,Orchard Rainbow,,,,,,,,,,,2,2,139,2,10,3,0,NOCA,From FMH DFTRANS 1057,,, fuel2_FUEL,
6/22/2002 0:00,04Post,FPSME2D08-17,10U,5356554,670339,Orchard Rainbow,,,,,,,,,,,4,4,171,5,4,3,0,NOCA,From FMH DFTRANS 1057,,, fuel4_FUEL,
6/22/2002 0:00,04Post,FPSME2D08-17,10U,5356554,670339,Orchard Rainbow,,,,,,,,,,,1,1,148,2,8,4,2,NOCA,From FMH DFTRANS 1057,,, fuel1_FUEL,
7/17/2002 0:00,01Year05,FPSME2D08-21,11U,5357384,668304,Company Creek,4,6,6,12,,,,,,,,,,,,,,,,,,,TRUE
7/17/2002 0:00,01Year05,FPSME2D08-21,11U,5357384,668304,Company Creek,,,,,,,,,,,1,1,247,25,143,7,0,NOCA,From FMH DFTRANS 1057,,, fuel1_FUEL,
7/17/2002 0:00,01Year05,FPSME2D08-21,11U,5357384,668304,Company Creek,,,,,,,,,,,4,4,47,20,40,6,0,NOCA,From FMH DFTRANS 1057,,, fuel4_FUEL,
7/17/2002 0:00,01Year05,FPSME2D08-21,11U,5357384,668304,Company Creek,,,,,,,,,,,2,2,266,30,31,1,2,NOCA,From FMH DFTRANS 1057,,, fuel2_FUEL,
7/17/2002 0:00,01Year05,FPSME2D08-21,11U,5357384,668304,Company Creek,,,,,,,,,,,3,3,35,0,12,0,0,NOCA,From FMH DFTRANS 1057,,, fuel3_FUEL,
7/17/2002 0:00,01Year05,FPSME2D08-22,10,5357342,668240,Company Creek,4,6,6,12,,,,,,,,,,,,,,,,,,,TRUE
7/17/2002 0:00,01Year05,FPSME2D08-22,10,5357342,668240,Company Creek,,,,,,,,,,,1,1,7,1,37,0,0,NOCA,From FMH DFTRANS 1057,,, fuel1_FUEL,
7/17/2002 0:00,01Year05,FPSME2D08-22,10,5357342,668240,Company Creek,,,,,,,,,,,4,4,51,8,7,3,0,NOCA,From FMH DFTRANS 1057,,, fuel4_FUEL,
7/17/2002 0:00,01Year05,FPSME2D08-22,10,5357342,668240,Company Creek,,,,,,,,,,,3,3,4,3,44,4,0,NOCA,From FMH DFTRANS 1057,,, fuel3_FUEL,
7/17/2002 0:00,01Year05,FPSME2D08-22,10,5357342,668240,Company Creek,,,,,,,,,,,2,2,159,8,40,4,0,NOCA,From FMH DFTRANS 1057,,, fuel2_FUEL,
7/18/2002 0:00,01Year05,FPSME2D08-23,10U,5357556,668391,Company Creek,4,6,6,12,,,,,,,,,,,,,,,,,,,TRUE
7/18/2002 0:00,01Year05,FPSME2D08-23,10U,5357556,668391,Company Creek,,,,,,,,,,,3,3,137,8,1,5,0,NOCA,From FMH DFTRANS 1057,,, fuel3_FUEL,
7/18/2002 0:00,01Year05,FPSME2D08-23,10U,5357556,668391,Company Creek,,,,,,,,,,,1,1,238,7,1,4,3,NOCA,From FMH DFTRANS 1057,,, fuel1_FUEL,
7/18/2002 0:00,01Year05,FPSME2D08-23,10U,5357556,668391,Company Creek,,,,,,,,,,,4,4,213,2,14,0,0,NOCA,From FMH DFTRANS 1057,,, fuel4_FUEL,
7/18/2002 0:00,01Year05,FPSME2D08-23,10U,5357556,668391,Company Creek,,,,,,,,,,,2,2,28,12,5,5,0,NOCA,From FMH DFTRANS 1057,,, fuel2_FUEL,
7/20/2002 0:00,01Year05,FPSME2D08-24,10U,5357286,668478,Company Creek,4,6,6,12,,,,,,,,,,,,,,,,,,,TRUE
7/20/2002 0:00,01Year05,FPSME2D08-24,10U,5357286,668478,Company Creek,,,,,,,,,,,2,2,198,7,6,3,0,NOCA,From FMH DFTRANS 1057,,, fuel2_FUEL,
7/20/2002 0:00,01Year05,FPSME2D08-24,10U,5357286,668478,Company Creek,,,,,,,,,,,1,1,70,12,48,2,0,NOCA,From FMH DFTRANS 1057,,, fuel1_FUEL,
7/20/2002 0:00,01Year05,FPSME2D08-24,10U,5357286,668478,Company Creek,,,,,,,,,,,4,4,143,5,19,2,0,NOCA,From FMH DFTRANS 1057,,, fuel4_FUEL,
7/20/2002 0:00,01Year05,FPSME2D08-24,10U,5357286,668478,Company Creek,,,,,,,,,,,3,3,168,1,55,13,0,NOCA,From FMH DFTRANS 1057,,, fuel3_FUEL,
7/21/2002 0:00,01Year05,FPSME2D08-30,10U,5357586,668476,Company Creek,4,6,6,12,,,,,,,,,,,,,,,,,,,TRUE
7/21/2002 0:00,01Year05,FPSME2D08-30,10U,5357586,668476,Company Creek,,,,,,,,,,,4,4,169,11,34,6,0,NOCA,From FMH DFTRANS 1057,,, fuel4_FUEL,
7/21/2002 0:00,01Year05,FPSME2D08-30,10U,5357586,668476,Company Creek,,,,,,,,,,,1,1,148,4,5,0,0,NOCA,From FMH DFTRANS 1057,,, fuel1_FUEL,
7/21/2002 0:00,01Year05,FPSME2D08-30,10U,5357586,668476,Company Creek,,,,,,,,,,,2,2,252,10,15,5,0,NOCA,From FMH DFTRANS 1057,,, fuel2_FUEL,
7/21/2002 0:00,01Year05,FPSME2D08-30,10U,5357586,668476,Company Creek,,,,,,,,,,,3,3,358,0,40,1,0,NOCA,From FMH DFTRANS 1057,,, fuel3_FUEL,
7/21/2002 0:00,01Year05,FPSME2D08-31,10U,5357534,668483,Company Creek,4,6,6,12,,,,,,,,,,,,,,,,,,,TRUE
7/21/2002 0:00,01Year05,FPSME2D08-31,10U,5357534,668483,Company Creek,,,,,,,,,,,4,4,269,7,12,0,0,NOCA,From FMH DFTRANS 1057,,, fuel4_FUEL,
7/21/2002 0:00,01Year05,FPSME2D08-31,10U,5357534,668483,Company Creek,,,,,,,,,,,1,1,349,5,29,1,0,NOCA,From FMH DFTRANS 1057,,, fuel1_FUEL,
7/21/2002 0:00,01Year05,FPSME2D08-31,10U,5357534,668483,Company Creek,,,,,,,,,,,2,2,271,12,31,2,0,NOCA,From FMH DFTRANS 1057,,, fuel2_FUEL,
7/21/2002 0:00,01Year05,FPSME2D08-31,10U,5357534,668483,Company Creek,,,,,,,,,,,3,3,295,14,10,1,0,NOCA,From FMH DFTRANS 1057,,, fuel3_FUEL,
7/31/2002 0:00,00Pre,FPSME2D08-35,10,5357286,668321,Company Creek,4,6,6,12,,,,,,,,,,,,,,,,,,,TRUE
7/31/2002 0:00,00Pre,FPSME2D08-35,10,5357286,668321,Company Creek,,,,,,,,,,,3,3,199,1,19,10,0,NOCA,From FMH DFTRANS 1057,,, fuel3_FUEL,
7/31/2002 0:00,00Pre,FPSME2D08-35,10,5357286,668321,Company Creek,,,,,,,,,,,2,2,207,5,39,2,0,NOCA,From FMH DFTRANS 1057,,, fuel2_FUEL,
7/31/2002 0:00,00Pre,FPSME2D08-35,10,5357286,668321,Company Creek,,,,,,,,,,,1,1,181,1,17,18,0,NOCA,From FMH DFTRANS 1057,,, fuel1_FUEL,
7/31/2002 0:00,00Pre,FPSME2D08-35,10,5357286,668321,Company Creek,,,,,,,,,,,4,4,263,7,92,7,0,NOCA,From FMH DFTRANS 1057,,, fuel4_FUEL,
7/31/2002 0:00,00Pre,FPSME2D08-36,10U,5357221,668413,Company Creek,4,6,6,12,,,,,,,,,,,,,,,,,,,TRUE
7/31/2002 0:00,00Pre,FPSME2D08-36,10U,5357221,668413,Company Creek,,,,,,,,,,,2,2,8,4,30,0,0,NOCA,From FMH DFTRANS 1057,,, fuel2_FUEL,
7/31/2002 0:00,00Pre,FPSME2D08-36,10U,5357221,668413,Company Creek,,,,,,,,,,,1,1,0,7,26,0,0,NOCA,From FMH DFTRANS 1057,,, fuel1_FUEL,
7/31/2002 0:00,00Pre,FPSME2D08-36,10U,5357221,668413,Company Creek,,,,,,,,,,,3,3,100,9,48,1,0,NOCA,From FMH DFTRANS 1057,,, fuel3_FUEL,
7/31/2002 0:00,00Pre,FPSME2D08-36,10U,5357221,668413,Company Creek,,,,,,,,,,,4,4,65,10,61,3,0,NOCA,From FMH DFTRANS 1057,,, fuel4_FUEL,
8/1/2002 0:00,00Pre,FPSME2D08-37,10U,5357164,668475,Company Creek,4,6,6,12,,,,,,,,,,,,,,,,,,,TRUE
8/1/2002 0:00,00Pre,FPSME2D08-37,10U,5357164,668475,Company Creek,,,,,,,,,,,4,4,212,11,47,4,0,NOCA,From FMH DFTRANS 1057,,, fuel4_FUEL,
8/1/2002 0:00,00Pre,FPSME2D08-37,10U,5357164,668475,Company Creek,,,,,,,,,,,2,2,301,4,64,5,3,NOCA,From FMH DFTRANS 1057,,, fuel2_FUEL,
8/1/2002 0:00,00Pre,FPSME2D08-37,10U,5357164,668475,Company Creek,,,,,,,,,,,3,3,0,5,22,1,0,NOCA,From FMH DFTRANS 1057,,, fuel3_FUEL,
8/1/2002 0:00,00Pre,FPSME2D08-37,10U,5357164,668475,Company Creek,,,,,,,,,,,1,1,72,5,68,0,0,NOCA,From FMH DFTRANS 1057,,, fuel1_FUEL,
8/2/2002 0:00,04Year05,FPSME2D08-04,10U,5357832,668212,Company Creek,4,6,6,12,,,,,,,,,,,,,,,,,,,TRUE
8/2/2002 0:00,04Year05,FPSME2D08-04,10U,5357832,668212,Company Creek,,,,,,,,,,,2,2,110,3,61,3,0,NOCA,From FMH DFTRANS 1057,,, fuel2_FUEL,
8/2/2002 0:00,04Year05,FPSME2D08-04,10U,5357832,668212,Company Creek,,,,,,,,,,,3,3,191,4,59,5,0,NOCA,From FMH DFTRANS 1057,,, fuel3_FUEL,
8/2/2002 0:00,04Year05,FPSME2D08-04,10U,5357832,668212,Company Creek,,,,,,,,,,,4,4,178,5,49,12,0,NOCA,From FMH DFTRANS 1057,,, fuel4_FUEL,
8/2/2002 0:00,04Year05,FPSME2D08-04,10U,5357832,668212,Company Creek,,,,,,,,,,,1,1,217,7,43,4,0,NOCA,From FMH DFTRANS 1057,,, fuel1_FUEL,
8/3/2002 0:00,02Year01,FPSME2D08-05,10U,5357829,668086,Company Creek,4,6,6,12,,,,,,,,,,,,,,,,,,,TRUE
8/3/2002 0:00,04Year05,FPSME2D08-05,10U,5357829,668086,Company Creek,4,6,6,12,,,,,,,,,,,,,,,,,,,TRUE
8/3/2002 0:00,04Year05,FPSME2D08-05,10U,5357829,668086,Company Creek,,,,,,,,,,,1,1,224,10,39,2,3,NOCA,From FMH DFTRANS 1057,,, fuel1_FUEL,
8/3/2002 0:00,04Year05,FPSME2D08-05,10U,5357829,668086,Company Creek,,,,,,,,,,,2,2,280,1,54,16,1,NOCA,From FMH DFTRANS 1057,,, fuel2_FUEL,
8/3/2002 0:00,04Year05,FPSME2D08-05,10U,5357829,668086,Company Creek,,,,,,,,,,,3,3,296,0,39,8,0,NOCA,From FMH DFTRANS 1057,,, fuel3_FUEL,
8/3/2002 0:00,04Year05,FPSME2D08-05,10U,5357829,668086,Company Creek,,,,,,,,,,,4,4,107,1,47,5,2,NOCA,From FMH DFTRANS 1057,,, fuel4_FUEL,
8/3/2002 0:00,02Year01,FPSME2D08-05,10U,5357829,668086,Company Creek,,,,,,,,,,,3,3,296,0,39,8,0,NOCA,From FMH DFTRANS 1057,,, fuel3_FUEL,
8/3/2002 0:00,02Year01,FPSME2D08-05,10U,5357829,668086,Company Creek,,,,,,,,,,,1,1,224,10,39,2,3,NOCA,From FMH DFTRANS 1057,,, fuel1_FUEL,
8/3/2002 0:00,02Year01,FPSME2D08-05,10U,5357829,668086,Company Creek,,,,,,,,,,,2,2,280,1,54,16,1,NOCA,From FMH DFTRANS 1057,,, fuel2_FUEL,
8/3/2002 0:00,02Year01,FPSME2D08-05,10U,5357829,668086,Company Creek,,,,,,,,,,,4,4,107,1,47,5,2,NOCA,From FMH DFTRANS 1057,,, fuel4_FUEL,
8/3/2002 0:00,02Year01,FPSME2D08-19,10,5356775,670442,Orchard Rainbow,4,6,6,12,,,,,,,,,,,,,,,,,,,TRUE
8/3/2002 0:00,02Year01,FPSME2D08-19,10,5356775,670442,Orchard Rainbow,,,,,,,,,,,1,1,235,0,69,4,1,NOCA,From FMH DFTRANS 1057,,, fuel1_FUEL,
8/3/2002 0:00,02Year01,FPSME2D08-19,10,5356775,670442,Orchard Rainbow,,,,,,,,,,,3,3,77,7,42,8,0,NOCA,From FMH DFTRANS 1057,,, fuel3_FUEL,
8/3/2002 0:00,02Year01,FPSME2D08-19,10,5356775,670442,Orchard Rainbow,,,,,,,,,,,4,4,47,8,89,1,0,NOCA,From FMH DFTRANS 1057,,, fuel4_FUEL,
8/3/2002 0:00,02Year01,FPSME2D08-19,10,5356775,670442,Orchard Rainbow,,,,,,,,,,,2,2,124,1,45,3,0,NOCA,From FMH DFTRANS 1057,,, fuel2_FUEL,
8/5/2002 0:00,02Year01,FPSME2D08-11,10U,5357979,668329,Company Creek,4,6,6,12,,,,,,,,,,,,,,,,,,,TRUE
8/5/2002 0:00,02Year01,FPSME2D08-11,10U,5357979,668329,Company Creek,,,,,,,,,,,2,2,102,5,9,3,0,NOCA,From FMH DFTRANS 1057,,, fuel2_FUEL,
8/5/2002 0:00,02Year01,FPSME2D08-11,10U,5357979,668329,Company Creek,,,,,,,,,,,1,1,252,4,44,11,2,NOCA,From FMH DFTRANS 1057,,, fuel1_FUEL,
8/5/2002 0:00,02Year01,FPSME2D08-11,10U,5357979,668329,Company Creek,,,,,,,,,,,4,4,249,2,40,9,3,NOCA,From FMH DFTRANS 1057,,, fuel4_FUEL,
8/5/2002 0:00,02Year01,FPSME2D08-11,10U,5357979,668329,Company Creek,,,,,,,,,,,3,3,329,3,26,0,1,NOCA,From FMH DFTRANS 1057,,, fuel3_FUEL,
8/5/2002 0:00,02Year01,FPSME2D08-12,10,5360867,661769,Bullion,4,6,6,12,,,,,,,,,,,,,,,,,,,TRUE
8/5/2002 0:00,02Year01,FPSME2D08-12,10,5360867,661769,Bullion,,,,,,,,,,,2,2,73,3,5,2,0,NOCA,From FMH DFTRANS 1057,,, fuel2_FUEL,
8/5/2002 0:00,02Year01,FPSME2D08-12,10,5360867,661769,Bullion,,,,,,,,,,,3,3,274,7,61,17,0,NOCA,From FMH DFTRANS 1057,,, fuel3_FUEL,
8/5/2002 0:00,02Year01,FPSME2D08-12,10,5360867,661769,Bullion,,,,,,,,,,,4,4,346,5,8,2,0,NOCA,From FMH DFTRANS 1057,,, fuel4_FUEL,
8/5/2002 0:00,02Year01,FPSME2D08-12,10,5360867,661769,Bullion,,,,,,,,,,,1,1,63,2,6,0,0,NOCA,From FMH DFTRANS 1057,,, fuel1_FUEL,
8/5/2002 0:00,02Year01,FPSME2D08-14,10U,5357920,668341,Company Creek,4,6,6,12,,,,,,,,,,,,,,,,,,,TRUE
8/5/2002 0:00,02Year01,FPSME2D08-14,10U,5357920,668341,Company Creek,,,,,,,,,,,2,2,70,8,87,4,1,NOCA,From FMH DFTRANS 1057,,, fuel2_FUEL,
8/5/2002 0:00,02Year01,FPSME2D08-14,10U,5357920,668341,Company Creek,,,,,,,,,,,4,4,27,9,56,8,4,NOCA,From FMH DFTRANS 1057,,, fuel4_FUEL,
8/5/2002 0:00,02Year01,FPSME2D08-14,10U,5357920,668341,Company Creek,,,,,,,,,,,3,3,74,7,90,8,0,NOCA,From FMH DFTRANS 1057,,, fuel3_FUEL,
8/5/2002 0:00,02Year01,FPSME2D08-14,10U,5357920,668341,Company Creek,,,,,,,,,,,1,1,314,2,55,11,0,NOCA,From FMH DFTRANS 1057,,, fuel1_FUEL,
8/5/2002 0:00,02Year01,FPSME2D08-16,10U,5360783,662743,Bullion,4,6,6,12,,,,,,,,,,,,,,,,,,,TRUE
8/5/2002 0:00,02Year01,FPSME2D08-16,10U,5360783,662743,Bullion,,,,,,,,,,,4,4,236,11,29,5,2,NOCA,From FMH DFTRANS 1057,,, fuel4_FUEL,
8/5/2002 0:00,02Year01,FPSME2D08-16,10U,5360783,662743,Bullion,,,,,,,,,,,1,1,0,21,19,2,1,NOCA,From FMH DFTRANS 1057,,, fuel1_FUEL,
8/5/2002 0:00,02Year01,FPSME2D08-16,10U,5360783,662743,Bullion,,,,,,,,,,,2,2,196,25,10,2,0,NOCA,From FMH DFTRANS 1057,,, fuel2_FUEL,
8/5/2002 0:00,02Year01,FPSME2D08-16,10U,5360783,662743,Bullion,,,,,,,,,,,3,3,92,9,25,4,4,NOCA,From FMH DFTRANS 1057,,, fuel3_FUEL,
8/5/2002 0:00,02Year01,FPSME2D08-38,10U,5360875,662701,Bullion,4,6,6,12,,,,,,,,,,,,,,,,,,,TRUE
8/5/2002 0:00,02Year01,FPSME2D08-38,10U,5360875,662701,Bullion,,,,,,,,,,,4,4,133,2,39,25,3,NOCA,From FMH DFTRANS 1057,,, fuel4_FUEL,
8/5/2002 0:00,02Year01,FPSME2D08-38,10U,5360875,662701,Bullion,,,,,,,,,,,3,3,318,2,77,26,2,NOCA,From FMH DFTRANS 1057,,, fuel3_FUEL,
8/5/2002 0:00,02Year01,FPSME2D08-38,10U,5360875,662701,Bullion,,,,,,,,,,,2,2,310,1,17,10,0,NOCA,From FMH DFTRANS 1057,,, fuel2_FUEL,
8/5/2002 0:00,02Year01,FPSME2D08-38,10U,5360875,662701,Bullion,,,,,,,,,,,1,1,230,8,63,8,3,NOCA,From FMH DFTRANS 1057,,, fuel1_FUEL,
8/5/2002 8:43,02Year01,FPSME2D08-09,10,5360804,661822,Bullion,4,6,6,12,AV; YM; CD; DD,CD,,,,,,,,,,,,,,,,,TRUE
8/5/2002 8:43,02Year01,FPSME2D08-09,10,5360804,661822,Bullion,,,,,,,,,,,-2147483648,1,172,5,86,1,0,NOCA,,,,,
8/5/2002 8:43,02Year01,FPSME2D08-09,10,5360804,661822,Bullion,,,,,,,,,,,-2147483647,2,79,1,28,0,0,NOCA,,,,,
8/5/2002 8:43,02Year01,FPSME2D08-09,10,5360804,661822,Bullion,,,,,,,,,,,-2147483646,3,241,0,25,2,1,NOCA,,,,,
8/5/2002 8:43,02Year01,FPSME2D08-09,10,5360804,661822,Bullion,,,,,,,,,,,-2147483645,4,166,2,2,1,0,NOCA,,,,,
8/6/2002 0:00,02Year01,FPSME2D08-10,10U,5358016,668179,Company Creek,4,6,6,12,,,,,,,,,,,,,,,,,,,TRUE
8/6/2002 0:00,02Year01,FPSME2D08-10,10U,5358016,668179,Company Creek,,,,,,,,,,,1,1,142,2,25,4,0,NOCA,From FMH DFTRANS 1057,,, fuel1_FUEL,
8/6/2002 0:00,02Year01,FPSME2D08-10,10U,5358016,668179,Company Creek,,,,,,,,,,,4,4,326,7,58,7,4,NOCA,From FMH DFTRANS 1057,,, fuel4_FUEL,
8/6/2002 0:00,02Year01,FPSME2D08-10,10U,5358016,668179,Company Creek,,,,,,,,,,,2,2,42,6,33,4,0,NOCA,From FMH DFTRANS 1057,,, fuel2_FUEL,
8/6/2002 0:00,02Year01,FPSME2D08-10,10U,5358016,668179,Company Creek,,,,,,,,,,,3,3,15,8,35,4,0,NOCA,From FMH DFTRANS 1057,,, fuel3_FUEL,
5/22/2003 0:00,05Post,FPSME2D08-04,10U,5357832,668212,Company Creek,4,6,6,12,,,,,,,,,,,,,,,,,,,TRUE
5/22/2003 0:00,05Post,FPSME2D08-04,10U,5357832,668212,Company Creek,,,,,,,,,,,1,1,217,7,5,1,0,NOCA,From FMH DFTRANS 1057,,, fuel1_FUEL,
5/22/2003 0:00,05Post,FPSME2D08-04,10U,5357832,668212,Company Creek,,,,,,,,,,,4,4,178,5,17,10,1,NOCA,From FMH DFTRANS 1057,,, fuel4_FUEL,
5/22/2003 0:00,05Post,FPSME2D08-04,10U,5357832,668212,Company Creek,,,,,,,,,,,3,3,191,4,37,5,0,NOCA,From FMH DFTRANS 1057,,, fuel3_FUEL,
5/22/2003 0:00,05Post,FPSME2D08-04,10U,5357832,668212,Company Creek,,,,,,,,,,,2,2,110,3,17,9,0,NOCA,From FMH DFTRANS 1057,,, fuel2_FUEL,
5/22/2003 0:00,04Post,FPSME2D08-11,10U,5357979,668329,Company Creek,4,6,6,12,,,,,,,,,,,,,,,,,,,TRUE
5/22/2003 0:00,04Post,FPSME2D08-11,10U,5357979,668329,Company Creek,,,,,,,,,,,2,2,102,5,0,0,0,NOCA,From FMH DFTRANS 1057,,, fuel2_FUEL,
5/22/2003 0:00,04Post,FPSME2D08-11,10U,5357979,668329,Company Creek,,,,,,,,,,,3,3,329,3,16,3,2,NOCA,From FMH DFTRANS 1057,,, fuel3_FUEL,
5/22/2003 0:00,04Post,FPSME2D08-11,10U,5357979,668329,Company Creek,,,,,,,,,,,1,1,252,4,4,2,1,NOCA,From FMH DFTRANS 1057,,, fuel1_FUEL,
5/22/2003 0:00,04Post,FPSME2D08-11,10U,5357979,668329,Company Creek,,,,,,,,,,,4,4,249,2,26,4,2,NOCA,From FMH DFTRANS 1057,,, fuel4_FUEL,
5/22/2003 0:00,04Post,FPSME2D08-14,10U,5357920,668341,Company Creek,4,6,6,12,,,,,,,,,,,,,,,,,,,TRUE
5/22/2003 0:00,04Post,FPSME2D08-14,10U,5357920,668341,Company Creek,,,,,,,,,,,4,4,27,9,0,1,2,NOCA,From FMH DFTRANS 1057,,, fuel4_FUEL,
5/22/2003 0:00,04Post,FPSME2D08-14,10U,5357920,668341,Company Creek,,,,,,,,,,,2,2,70,8,14,0,1,NOCA,From FMH DFTRANS 1057,,, fuel2_FUEL,
5/22/2003 0:00,04Post,FPSME2D08-14,10U,5357920,668341,Company Creek,,,,,,,,,,,3,3,74,7,54,13,0,NOCA,From FMH DFTRANS 1057,,, fuel3_FUEL,
5/22/2003 0:00,04Post,FPSME2D08-14,10U,5357920,668341,Company Creek,,,,,,,,,,,1,1,314,2,19,11,0,NOCA,From FMH DFTRANS 1057,,, fuel1_FUEL,
5/23/2003 0:00,05Post,FPSME2D08-05,10U,5357829,668086,Company Creek,4,6,6,12,,,,,,,,,,,,,,,,,,,TRUE
5/23/2003 0:00,05Post,FPSME2D08-05,10U,5357829,668086,Company Creek,,,,,,,,,,,3,3,296,0,18,2,0,NOCA,From FMH DFTRANS 1057,,, fuel3_FUEL,
5/23/2003 0:00,05Post,FPSME2D08-05,10U,5357829,668086,Company Creek,,,,,,,,,,,1,1,224,10,18,4,0,NOCA,From FMH DFTRANS 1057,,, fuel1_FUEL,
5/23/2003 0:00,05Post,FPSME2D08-05,10U,5357829,668086,Company Creek,,,,,,,,,,,2,2,280,1,53,13,0,NOCA,From FMH DFTRANS 1057,,, fuel2_FUEL,
5/23/2003 0:00,05Post,FPSME2D08-05,10U,5357829,668086,Company Creek,,,,,,,,,,,4,4,107,1,6,2,0,NOCA,From FMH DFTRANS 1057,,, fuel4_FUEL,
5/23/2003 0:00,04Post,FPSME2D08-10,10U,5358016,668179,Company Creek,4,6,6,12,,,,,,,,,,,,,,,,,,,TRUE
5/23/2003 0:00,04Post,FPSME2D08-10,10U,5358016,668179,Company Creek,,,,,,,,,,,4,4,326,7,13,3,4,NOCA,From FMH DFTRANS 1057,,, fuel4_FUEL,
5/23/2003 0:00,04Post,FPSME2D08-10,10U,5358016,668179,Company Creek,,,,,,,,,,,3,3,15,8,19,0,1,NOCA,From FMH DFTRANS 1057,,, fuel3_FUEL,
5/23/2003 0:00,04Post,FPSME2D08-10,10U,5358016,668179,Company Creek,,,,,,,,,,,1,1,142,2,15,5,0,NOCA,From FMH DFTRANS 1057,,, fuel1_FUEL,
5/23/2003 0:00,04Post,FPSME2D08-10,10U,5358016,668179,Company Creek,,,,,,,,,,,2,2,42,6,33,4,0,NOCA,From FMH DFTRANS 1057,,, fuel2_FUEL,
5/24/2003 0:00,04Post,FPSME2D08-19,10,5356775,670442,Orchard Rainbow,4,6,6,12,,,,,,,,,,,,,,,,,,,TRUE
5/24/2003 0:00,04Post,FPSME2D08-19,10,5356775,670442,Orchard Rainbow,,,,,,,,,,,3,3,77,7,13,5,0,NOCA,From FMH DFTRANS 1057,,, fuel3_FUEL,
5/24/2003 0:00,04Post,FPSME2D08-19,10,5356775,670442,Orchard Rainbow,,,,,,,,,,,2,2,124,1,12,1,0,NOCA,From FMH DFTRANS 1057,,, fuel2_FUEL,
