date,monitoring_status,macroplot_name,macroplot_utm_zone,macroplot_utm_y,macroplot_utm_x,macroplot_purpose,species,qtr,tag,status,dbh,ht,crown,dam_cd_1,dam_sev_1,dam_cd_2,dam_sev_2,dam_cd_3,dam_sev_3,dam_cd_4,dam_sv_4,dam_cd_5,dam_sev_5,comment,uv1,uv2,uv3,visited
5/29/1996 0:00,00Pre,FPSME2D08-21,11U,5357384,668304,Company Creek,,,,,,,,,,,,,,,,,,,,,,TRUE
5/29/1996 0:00,00Pre,FPSME2D08-21,11U,5357384,668304,Company Creek,PSME,3,11,L,6.5,7,X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, poleq3_POLE,
5/29/1996 0:00,00Pre,FPSME2D08-21,11U,5357384,668304,Company Creek,PSME,1,1020,L,40,,I,LEAN,-1,Brom,-1,-1,-1,-1,-1,-1,-1,,,, overq1_OVER,
5/29/1996 0:00,00Pre,FPSME2D08-21,11U,5357384,668304,Company Creek,PSME,4,1033,L,65,,D,Brom,-1,Epic,-1,-1,-1,-1,-1,-1,-1,,,, overq4_OVER,
5/29/1996 0:00,00Pre,FPSME2D08-21,11U,5357384,668304,Company Creek,PSME,1,1021,D,32.8,,BAD,INSE,-1,Brom,-1,Rott,-1,Crok,-1,-1,-1,,,, overq1_OVER,
5/29/1996 0:00,00Pre,FPSME2D08-21,11U,5357384,668304,Company Creek,PSME,2,1005,L,31.2,,I,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, overq2_OVER,
5/29/1996 0:00,00Pre,FPSME2D08-21,11U,5357384,668304,Company Creek,PSME,4,1022,L,37,,C,Epic,-1,Brom,-1,-1,-1,-1,-1,-1,-1,,,, overq4_OVER,
5/29/1996 0:00,00Pre,FPSME2D08-21,11U,5357384,668304,Company Creek,PSME,3,14,L,4.5,7,X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, poleq3_POLE,
5/29/1996 0:00,00Pre,FPSME2D08-21,11U,5357384,668304,Company Creek,PSME,4,1029,L,20,,SC,Crok,-1,ABGR,-1,-1,-1,-1,-1,-1,-1,,,, overq4_OVER,
5/29/1996 0:00,00Pre,FPSME2D08-21,11U,5357384,668304,Company Creek,PSME,2,4,L,14,13,X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, poleq2_POLE,
5/29/1996 0:00,00Pre,FPSME2D08-21,11U,5357384,668304,Company Creek,PSME,1,1009,L,48.3,,C,Wond,-1,Spar,-1,-1,-1,-1,-1,-1,-1,,,, overq1_OVER,
5/29/1996 0:00,00Pre,FPSME2D08-21,11U,5357384,668304,Company Creek,PSME,4,1025,L,44,,D,Brom,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, overq4_OVER,
5/29/1996 0:00,00Pre,FPSME2D08-21,11U,5357384,668304,Company Creek,PSME,4,1030,L,36.6,,I,Brom,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, overq4_OVER,
5/29/1996 0:00,00Pre,FPSME2D08-21,11U,5357384,668304,Company Creek,PSME,3,12,L,5.2,7,X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, poleq3_POLE,
5/29/1996 0:00,00Pre,FPSME2D08-21,11U,5357384,668304,Company Creek,PSME,1,1015,D,17.4,,BAD,Wond,-1,INSE,-1,Rott,-1,-1,-1,-1,-1,,,, overq1_OVER,
5/29/1996 0:00,00Pre,FPSME2D08-21,11U,5357384,668304,Company Creek,PSME,4,1026,L,25,,I,Wond,-1,BURL,-1,Brom,-1,CROK,-1,BROK,-1,,,, overq4_OVER,
5/29/1996 0:00,00Pre,FPSME2D08-21,11U,5357384,668304,Company Creek,PSME,3,15,L,4.8,7,X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, poleq3_POLE,
5/29/1996 0:00,00Pre,FPSME2D08-21,11U,5357384,668304,Company Creek,PSME,3,20,L,13.6,12,X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, poleq3_POLE,
5/29/1996 0:00,00Pre,FPSME2D08-21,11U,5357384,668304,Company Creek,PSME,3,21,L,5.5,10,X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, poleq3_POLE,
5/29/1996 0:00,00Pre,FPSME2D08-21,11U,5357384,668304,Company Creek,PSME,1,1011,L,20.4,,SC,Brom,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, overq1_OVER,
5/29/1996 0:00,00Pre,FPSME2D08-21,11U,5357384,668304,Company Creek,PSME,4,22,L,9.3,13,X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, poleq4_POLE,
5/29/1996 0:00,00Pre,FPSME2D08-21,11U,5357384,668304,Company Creek,PSME,4,25,L,4.1,8,X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, poleq4_POLE,
5/29/1996 0:00,00Pre,FPSME2D08-21,11U,5357384,668304,Company Creek,PSME,1,1018,L,35.6,,C,Rott,-1,Epic,-1,-1,-1,-1,-1,-1,-1,,,, overq1_OVER,
5/29/1996 0:00,00Pre,FPSME2D08-21,11U,5357384,668304,Company Creek,PSME,3,18,L,6.4,8,X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, poleq3_POLE,
5/29/1996 0:00,00Pre,FPSME2D08-21,11U,5357384,668304,Company Creek,PSME,2,5,L,3.8,8,X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, poleq2_POLE,
5/29/1996 0:00,00Pre,FPSME2D08-21,11U,5357384,668304,Company Creek,PSME,1,1014,L,25.8,,SC,Wond,-1,BURL,-1,-1,-1,-1,-1,-1,-1,,,, overq1_OVER,
5/29/1996 0:00,00Pre,FPSME2D08-21,11U,5357384,668304,Company Creek,PSME,4,27,L,3.5,7,X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, poleq4_POLE,
5/29/1996 0:00,00Pre,FPSME2D08-21,11U,5357384,668304,Company Creek,PSME,4,1028,L,18.3,,SC,LEAN,-1,Brom,-1,ABGR,-1,-1,-1,-1,-1,,,, overq4_OVER,
5/29/1996 0:00,00Pre,FPSME2D08-21,11U,5357384,668304,Company Creek,PSME,1,1008,L,61.2,,C,Wond,-1,Epic,-1,-1,-1,-1,-1,-1,-1,,,, overq1_OVER,
5/29/1996 0:00,00Pre,FPSME2D08-21,11U,5357384,668304,Company Creek,PSME,2,3,L,9,12,X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, poleq2_POLE,
5/29/1996 0:00,00Pre,FPSME2D08-21,11U,5357384,668304,Company Creek,PSME,1,1016,L,37.7,,C,Epic,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, overq1_OVER,
5/29/1996 0:00,00Pre,FPSME2D08-21,11U,5357384,668304,Company Creek,PSME,2,9,L,4,7,X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, poleq2_POLE,
5/29/1996 0:00,00Pre,FPSME2D08-21,11U,5357384,668304,Company Creek,PSME,4,24,L,4.1,7,X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, poleq4_POLE,
5/29/1996 0:00,00Pre,FPSME2D08-21,11U,5357384,668304,Company Creek,PSME,4,1027,D,24.5,,BAD,Brom,-1,BURL,-1,Crok,-1,-1,-1,-1,-1,,,, overq4_OVER,
5/29/1996 0:00,00Pre,FPSME2D08-21,11U,5357384,668304,Company Creek,PSME,4,1023,L,43.5,,C,Brom,-1,Epic,-1,-1,-1,-1,-1,-1,-1,,,, overq4_OVER,
5/29/1996 0:00,00Pre,FPSME2D08-21,11U,5357384,668304,Company Creek,PSME,3,1002,L,29.5,,I,CROK,-1,Spar,-1,-1,-1,-1,-1,-1,-1,,,, overq3_OVER,
5/29/1996 0:00,00Pre,FPSME2D08-21,11U,5357384,668304,Company Creek,PSME,1,1012,L,34.3,,I,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, overq1_OVER,
5/29/1996 0:00,00Pre,FPSME2D08-21,11U,5357384,668304,Company Creek,PSME,4,28,L,12,13,X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, poleq4_POLE,
5/29/1996 0:00,00Pre,FPSME2D08-21,11U,5357384,668304,Company Creek,PSME,3,1003,L,25,,I,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, overq3_OVER,
5/29/1996 0:00,00Pre,FPSME2D08-21,11U,5357384,668304,Company Creek,PSME,2,6,L,6.8,10,X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, poleq2_POLE,
5/29/1996 0:00,00Pre,FPSME2D08-21,11U,5357384,668304,Company Creek,PSME,3,17,L,4,8,X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, poleq3_POLE,
5/29/1996 0:00,00Pre,FPSME2D08-21,11U,5357384,668304,Company Creek,PSME,4,1024,L,24.1,,I,Crok,-1,Epic,-1,Brom,-1,-1,-1,-1,-1,,,, overq4_OVER,
5/29/1996 0:00,00Pre,FPSME2D08-21,11U,5357384,668304,Company Creek,PSME,3,13,L,3,6,X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, poleq3_POLE,
5/29/1996 0:00,00Pre,FPSME2D08-21,11U,5357384,668304,Company Creek,PSME,4,29,L,5.5,8,X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, poleq4_POLE,
5/29/1996 0:00,00Pre,FPSME2D08-21,11U,5357384,668304,Company Creek,PSME,2,2,L,12.2,13,X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, poleq2_POLE,
5/29/1996 0:00,00Pre,FPSME2D08-21,11U,5357384,668304,Company Creek,PSME,1,1019,L,38.2,,C,Brom,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, overq1_OVER,
5/29/1996 0:00,00Pre,FPSME2D08-21,11U,5357384,668304,Company Creek,PSME,1,1017,L,26.6,,I,EPIC,-1,Wond,-1,-1,-1,-1,-1,-1,-1,,,, overq1_OVER,
5/29/1996 0:00,00Pre,FPSME2D08-21,11U,5357384,668304,Company Creek,PSME,2,7,L,3.8,7,X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, poleq2_POLE,
5/29/1996 0:00,00Pre,FPSME2D08-21,11U,5357384,668304,Company Creek,PSME,3,1001,L,18.5,,SC,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, overq3_OVER,
5/29/1996 0:00,00Pre,FPSME2D08-21,11U,5357384,668304,Company Creek,PSME,1,1010,L,35.2,,C,Brom,-1,Wond,-1,FORK,-1,-1,-1,-1,-1,,,, overq1_OVER,
5/29/1996 0:00,00Pre,FPSME2D08-21,11U,5357384,668304,Company Creek,PSME,3,1004,L,57.3,,D,Epic,-1,-1,-1,-1,-1,-1,-1,-1,-1,a lot of pitch from cracks in bark,,, overq3_OVER,
5/29/1996 0:00,00Pre,FPSME2D08-21,11U,5357384,668304,Company Creek,PSME,1,1007,L,74.2,,D,ABGR,-1,FIRE,-1,INSE,-1,-1,-1,-1,-1,,,, overq1_OVER,
5/29/1996 0:00,00Pre,FPSME2D08-21,11U,5357384,668304,Company Creek,PSME,2,8,L,4.6,8,X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, poleq2_POLE,
5/29/1996 0:00,00Pre,FPSME2D08-21,11U,5357384,668304,Company Creek,PSME,3,19,L,3,7,X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, poleq3_POLE,
5/29/1996 0:00,00Pre,FPSME2D08-21,11U,5357384,668304,Company Creek,PSME,2,1006,L,21.5,,C,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, overq2_OVER,
5/29/1996 0:00,00Pre,FPSME2D08-21,11U,5357384,668304,Company Creek,PSME,1,1013,L,25,,I,Wond,-1,BURL,-1,-1,-1,-1,-1,-1,-1,,,, overq1_OVER,
5/29/1996 0:00,00Pre,FPSME2D08-21,11U,5357384,668304,Company Creek,PSME,4,1031,L,36,,I,Brom,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, overq4_OVER,
5/29/1996 0:00,00Pre,FPSME2D08-21,11U,5357384,668304,Company Creek,PSME,4,1032,L,37,,I,Wond,-1,Brom,-1,Epic,-1,-1,-1,-1,-1,,,, overq4_OVER,
5/29/1996 0:00,00Pre,FPSME2D08-21,11U,5357384,668304,Company Creek,PSME,1,1,D,10.3,,LBS,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, poleq1_POLE,
5/29/1996 0:00,00Pre,FPSME2D08-21,11U,5357384,668304,Company Creek,PSME,4,23,L,11.2,13,X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,, poleq4_POLE,
6/1/1996 0:00,00Pre,FPSME2D08-22,10,5357342,668240,Company Creek,,,,,,,,,,,,,,,,,,,,,,TRUE
6/1/1996 0:00,00Pre,FPSME2D08-22,10,5357342,668240,Company Creek,PSME,3,11,D,11.7,6,X,,0,,0,,0,,0,,0,From FMH TREEPOLE 1069,,, poleq3_POLE,
6/1/1996 0:00,00Pre,FPSME2D08-22,10,5357342,668240,Company Creek,PSME,1,1037,L,42,0,C,TWIN,0,,0,,0,,0,,0,FMH TREEOVER 1067,,, overq1_OVER,
6/1/1996 0:00,00Pre,FPSME2D08-22,10,5357342,668240,Company Creek,PSME,1,1,L,8,6,X,,0,,0,,0,,0,,0,From FMH TREEPOLE 1069,,, poleq1_POLE,
6/1/1996 0:00,00Pre,FPSME2D08-22,10,5357342,668240,Company Creek,PSME,3,28,L,14.9,10,X,,0,,0,,0,,0,,0,From FMH TREEPOLE 1069,,, poleq3_POLE,
6/1/1996 0:00,00Pre,FPSME2D08-22,10,5357342,668240,Company Creek,PSME,4,1066,L,25,0,I,,0,,0,,0,,0,,0,FMH TREEOVER 1067,,, overq4_OVER,
6/1/1996 0:00,00Pre,FPSME2D08-22,10,5357342,668240,Company Creek,PSME,4,1051,L,27,0,I,,0,,0,,0,,0,,0,FMH TREEOVER 1067,,, overq4_OVER,
6/1/1996 0:00,00Pre,FPSME2D08-22,10,5357342,668240,Company Creek,PSME,1,1035,L,17.5,0,SC,,0,,0,,0,,0,,0,FMH TREEOVER 1067,,, overq1_OVER,
6/1/1996 0:00,00Pre,FPSME2D08-22,10,5357342,668240,Company Creek,PSME,4,17,L,2.6,3,X,,0,,0,,0,,0,,0,From FMH TREEPOLE 1069,,, poleq4_POLE,
6/1/1996 0:00,00Pre,FPSME2D08-22,10,5357342,668240,Company Creek,PSME,1,1036,L,17.5,0,SC,,0,,0,,0,,0,,0,FMH TREEOVER 1067,,, overq1_OVER,
6/1/1996 0:00,00Pre,FPSME2D08-22,10,5357342,668240,Company Creek,PSME,2,1042,L,28.3,0,I,,0,,0,,0,,0,,0,FMH TREEOVER 1067,,, overq2_OVER,
6/1/1996 0:00,00Pre,FPSME2D08-22,10,5357342,668240,Company Creek,PSME,4,1054,L,43,0,C,,0,,0,,0,,0,,0,FMH TREEOVER 1067,,, overq4_OVER,
6/1/1996 0:00,00Pre,FPSME2D08-22,10,5357342,668240,Company Creek,PSME,4,1057,L,15.3,0,SC,,0,,0,,0,,0,,0,FMH TREEOVER 1067,,, overq4_OVER,
6/1/1996 0:00,00Pre,FPSME2D08-22,10,5357342,668240,Company Creek,PSME,4,1055,L,16.7,0,SC,,0,,0,,0,,0,,0,FMH TREEOVER 1067,,, overq4_OVER,
6/1/1996 0:00,00Pre,FPSME2D08-22,10,5357342,668240,Company Creek,PSME,4,1058,L,18.7,0,SC,,0,,0,,0,,0,,0,FMH TREEOVER 1067,,, overq4_OVER,
6/1/1996 0:00,00Pre,FPSME2D08-22,10,5357342,668240,Company Creek,PSME,3,16,L,8.5,7,X,,0,,0,,0,,0,,0,From FMH TREEPOLE 1069,,, poleq3_POLE,
6/1/1996 0:00,00Pre,FPSME2D08-22,10,5357342,668240,Company Creek,PSME,4,21,L,12.5,10,X,,0,,0,,0,,0,,0,From FMH TREEPOLE 1069,,, poleq4_POLE,
6/1/1996 0:00,00Pre,FPSME2D08-22,10,5357342,668240,Company Creek,PSME,4,1067,L,37.5,0,D,,0,,0,,0,,0,,0,FMH TREEOVER 1067,,, overq4_OVER,
6/1/1996 0:00,00Pre,FPSME2D08-22,10,5357342,668240,Company Creek,PSME,1,3,L,6,5,X,,0,,0,,0,,0,,0,From FMH TREEPOLE 1069,,, poleq1_POLE,
6/1/1996 0:00,00Pre,FPSME2D08-22,10,5357342,668240,Company Creek,PSME,3,1044,L,32.3,0,I,,0,,0,,0,,0,,0,FMH TREEOVER 1067,,, overq3_OVER,
6/1/1996 0:00,00Pre,FPSME2D08-22,10,5357342,668240,Company Creek,PSME,3,1049,L,32.3,0,I,,0,,0,,0,,0,,0,FMH TREEOVER 1067,,, overq3_OVER,
6/1/1996 0:00,00Pre,FPSME2D08-22,10,5357342,668240,Company Creek,PSME,3,1048,L,36,0,I,,0,,0,,0,,0,,0,FMH TREEOVER 1067,,, overq3_OVER,
6/1/1996 0:00,00Pre,FPSME2D08-22,10,5357342,668240,Company Creek,PSME,4,22,L,9,8,X,,0,,0,,0,,0,,0,From FMH TREEPOLE 1069,,, poleq4_POLE,
6/1/1996 0:00,00Pre,FPSME2D08-22,10,5357342,668240,Company Creek,PSME,4,24,L,8,6,X,,0,,0,,0,,0,,0,From FMH TREEPOLE 1069,,, poleq4_POLE,
6/1/1996 0:00,00Pre,FPSME2D08-22,10,5357342,668240,Company Creek,PSME,1,1038,L,23.3,0,SC,TWIN,0,,0,,0,,0,,0,FMH TREEOVER 1067,,, overq1_OVER,
6/1/1996 0:00,00Pre,FPSME2D08-22,10,5357342,668240,Company Creek,PSME,3,8,L,6,10,X,,0,,0,,0,,0,,0,From FMH TREEPOLE 1069,,, poleq3_POLE,
6/1/1996 0:00,00Pre,FPSME2D08-22,10,5357342,668240,Company Creek,PSME,3,12,L,6.5,6,X,,0,,0,,0,,0,,0,From FMH TREEPOLE 1069,,, poleq3_POLE,
6/1/1996 0:00,00Pre,FPSME2D08-22,10,5357342,668240,Company Creek,PSME,1,1034,L,23,0,I,BROK,0,BROM,0,CROK,0,,0,,0,FMH TREEOVER 1067,,, overq1_OVER,
6/1/1996 0:00,00Pre,FPSME2D08-22,10,5357342,668240,Company Creek,PSME,1,1040,L,21,0,SC,,0,,0,,0,,0,,0,FMH TREEOVER 1067,,, overq1_OVER,
6/1/1996 0:00,00Pre,FPSME2D08-22,10,5357342,668240,Company Creek,PSME,3,14,L,14.5,10,X,,0,,0,,0,,0,,0,From FMH TREEPOLE 1069,,, poleq3_POLE,
6/1/1996 0:00,00Pre,FPSME2D08-22,10,5357342,668240,Company Creek,PSME,4,25,L,8,8,X,,0,,0,,0,,0,,0,From FMH TREEPOLE 1069,,, poleq4_POLE,
6/1/1996 0:00,00Pre,FPSME2D08-22,10,5357342,668240,Company Creek,PSME,3,15,L,11.3,10,X,,0,,0,,0,,0,,0,From FMH TREEPOLE 1069,,, poleq3_POLE,
6/1/1996 0:00,00Pre,FPSME2D08-22,10,5357342,668240,Company Creek,PSME,2,6,L,6.5,5,X,,0,,0,,0,,0,,0,From FMH TREEPOLE 1069,,, poleq2_POLE,
6/1/1996 0:00,00Pre,FPSME2D08-22,10,5357342,668240,Company Creek,PSME,4,18,L,6.3,5,X,,0,,0,,0,,0,,0,From FMH TREEPOLE 1069,,, poleq4_POLE,
6/1/1996 0:00,00Pre,FPSME2D08-22,10,5357342,668240,Company Creek,PSME,4,20,L,7.7,10,X,,0,,0,,0,,0,,0,From FMH TREEPOLE 1069,,, poleq4_POLE,
6/1/1996 0:00,00Pre,FPSME2D08-22,10,5357342,668240,Company Creek,PSME,3,1047,L,17.5,0,SC,BROM,0,EPIC,0,,0,,0,,0,FMH TREEOVER 1067,,, overq3_OVER,
6/1/1996 0:00,00Pre,FPSME2D08-22,10,5357342,668240,Company Creek,PSME,1,1039,L,45.5,0,D,,0,,0,,0,,0,,0,FMH TREEOVER 1067,,, overq1_OVER,
6/1/1996 0:00,00Pre,FPSME2D08-22,10,5357342,668240,Company Creek,PSME,1,5,D,4.5,3,X,,0,,0,,0,,0,,0,From FMH TREEPOLE 1069,,, poleq1_POLE,
6/1/1996 0:00,00Pre,FPSME2D08-22,10,5357342,668240,Company Creek,PSME,3,1046,L,35.5,0,C,,0,,0,,0,,0,,0,FMH TREEOVER 1067,,, overq3_OVER,
6/1/1996 0:00,00Pre,FPSME2D08-22,10,5357342,668240,Company Creek,PSME,4,1061,L,21.7,0,SC,BROK,0,CROK,0,,0,,0,,0,FMH TREEOVER 1067,,, overq4_OVER,
6/1/1996 0:00,00Pre,FPSME2D08-22,10,5357342,668240,Company Creek,PSME,4,1053,L,15.5,0,SC,,0,,0,,0,,0,,0,FMH TREEOVER 1067,,, overq4_OVER,
6/1/1996 0:00,00Pre,FPSME2D08-22,10,5357342,668240,Company Creek,PSME,1,26,L,14.5,2,X,,0,,0,,0,,0,,0,From FMH TREEPOLE 1069,,, poleq1_POLE,
6/1/1996 0:00,00Pre,FPSME2D08-22,10,5357342,668240,Company Creek,PSME,4,1050,D,32,0,LBS,INSE,0,,0,,0,,0,,0,FMH TREEOVER 1067,,, overq4_OVER,
6/1/1996 0:00,00Pre,FPSME2D08-22,10,5357342,668240,Company Creek,PSME,4,19,D,4,2,X,,0,,0,,0,,0,,0,From FMH TREEPOLE 1069,,, poleq4_POLE,
6/1/1996 0:00,00Pre,FPSME2D08-22,10,5357342,668240,Company Creek,PSME,4,1060,L,29.3,0,I,,0,,0,,0,,0,,0,FMH TREEOVER 1067,,, overq4_OVER,
6/1/1996 0:00,00Pre,FPSME2D08-22,10,5357342,668240,Company Creek,PSME,4,1059,L,55.5,0,D,BROM,0,INSE,0,,0,,0,,0,FMH TREEOVER 1067,,, overq4_OVER,
6/1/1996 0:00,00Pre,FPSME2D08-22,10,5357342,668240,Company Creek,PSME,4,1052,L,15.3,0,SC,,0,,0,,0,,0,,0,FMH TREEOVER 1067,,, overq4_OVER,
6/1/1996 0:00,00Pre,FPSME2D08-22,10,5357342,668240,Company Creek,PSME,4,1064,L,45.5,0,D,,0,,0,,0,,0,,0,FMH TREEOVER 1067,,, overq4_OVER,
6/1/1996 0:00,00Pre,FPSME2D08-22,10,5357342,668240,Company Creek,PSME,4,1062,L,38.5,0,C,,0,,0,,0,,0,,0,FMH TREEOVER 1067,,, overq4_OVER,
6/1/1996 0:00,00Pre,FPSME2D08-22,10,5357342,668240,Company Creek,PSME,2,7,L,2.6,2,X,,0,,0,,0,,0,,0,From FMH TREEPOLE 1069,,, poleq2_POLE,
6/1/1996 0:00,00Pre,FPSME2D08-22,10,5357342,668240,Company Creek,PSME,3,1045,L,20.5,0,I,,0,,0,,0,,0,,0,FMH TREEOVER 1067,,, overq3_OVER,
6/1/1996 0:00,00Pre,FPSME2D08-22,10,5357342,668240,Company Creek,PSME,2,1043,L,30,0,I,,0,,0,,0,,0,,0,FMH TREEOVER 1067,,, overq2_OVER,
6/1/1996 0:00,00Pre,FPSME2D08-22,10,5357342,668240,Company Creek,PSME,4,1065,L,23.3,0,SC,,0,,0,,0,,0,,0,FMH TREEOVER 1067,,, overq4_OVER,
6/1/1996 0:00,00Pre,FPSME2D08-22,10,5357342,668240,Company Creek,PSME,1,27,L,6,4,X,,0,,0,,0,,0,,0,From FMH TREEPOLE 1069,,, poleq1_POLE,
6/1/1996 0:00,00Pre,FPSME2D08-22,10,5357342,668240,Company Creek,PSME,4,23,L,11.5,8,X,,0,,0,,0,,0,,0,From FMH TREEPOLE 1069,,, poleq4_POLE,
6/1/1996 0:00,00Pre,FPSME2D08-22,10,5357342,668240,Company Creek,PSME,3,29,D,5.5,5,X,,0,,0,,0,,0,,0,From FMH TREEPOLE 1069,,, poleq3_POLE,
6/1/1996 0:00,00Pre,FPSME2D08-22,10,5357342,668240,Company Creek,PSME,1,2499,L,15.8,0,SC,ABGR,0,DTOP,0,,0,,0,,0,FMH TREEOVER 1067,,, overq1_OVER,
6/1/1996 0:00,00Pre,FPSME2D08-22,10,5357342,668240,Company Creek,PIPO,1,4,D,9.5,5,X,,0,,0,,0,,0,,0,From FMH TREEPOLE 1069,,, poleq1_POLE,
6/1/1996 0:00,00Pre,FPSME2D08-22,10,5357342,668240,Company Creek,PIPO,1,2,L,7,8,X,,0,,0,,0,,0,,0,From FMH TREEPOLE 1069,,, poleq1_POLE,
6/1/1996 0:00,00Pre,FPSME2D08-22,10,5357342,668240,Company Creek,PIPO,4,1056,L,23.5,0,SC,CROK,0,FORK,0,,0,,0,,0,FMH TREEOVER 1067,,, overq4_OVER,
6/1/1996 0:00,00Pre,FPSME2D08-22,10,5357342,668240,Company Creek,PIPO,3,9,L,13,10,X,,0,,0,,0,,0,,0,From FMH TREEPOLE 1069,,, poleq3_POLE,
6/1/1996 0:00,00Pre,FPSME2D08-22,10,5357342,668240,Company Creek,PIPO,3,13,L,8,9,X,,0,,0,,0,,0,,0,From FMH TREEPOLE 1069,,, poleq3_POLE,
6/1/1996 0:00,00Pre,FPSME2D08-22,10,5357342,668240,Company Creek,PIPO,3,10,D,3,4,X,,0,,0,,0,,0,,0,From FMH TREEPOLE 1069,,, poleq3_POLE,
6/1/1996 0:00,00Pre,FPSME2D08-22,10,5357342,668240,Company Creek,PIPO,2,1041,L,32.5,0,I,,0,,0,,0,,0,,0,FMH TREEOVER 1067,,, overq2_OVER,
6/1/1996 0:00,00Pre,FPSME2D08-22,10,5357342,668240,Company Creek,PIPO,4,1063,L,21.5,0,SC,,0,,0,,0,,0,,0,FMH TREEOVER 1067,,, overq4_OVER,
6/2/1996 0:00,00Pre,FPSME2D08-23,10U,5357556,668391,Company Creek,,,,,,,,,,,,,,,,,,,,,,TRUE
6/2/1996 0:00,00Pre,FPSME2D08-23,10U,5357556,668391,Company Creek,PSME,3,1077,D,57.2,0,RS,INSE,0,TWIN,0,,0,,0,,0,FMH TREEOVER 1067,,, overq3_OVER,
6/2/1996 0:00,00Pre,FPSME2D08-23,10U,5357556,668391,Company Creek,PSME,3,1076,D,38.2,0,RS,BIRD,0,INSE,0,TWIN,0,,0,,0,FMH TREEOVER 1067,,, overq3_OVER,
6/2/1996 0:00,00Pre,FPSME2D08-23,10U,5357556,668391,Company Creek,PSME,3,0,L,7.8,5,X,,0,,0,,0,,0,,0,From FMH TREEPOLE 1069,,, poleq3_POLE,
6/2/1996 0:00,00Pre,FPSME2D08-23,10U,5357556,668391,Company Creek,PSME,4,0,L,6.2,6,X,,0,,0,,0,,0,,0,From FMH TREEPOLE 1069,,, poleq4_POLE,
6/2/1996 0:00,00Pre,FPSME2D08-23,10U,5357556,668391,Company Creek,PSME,3,0,L,8.6,7,X,,0,,0,,0,,0,,0,From FMH TREEPOLE 1069,,, poleq3_POLE,
6/2/1996 0:00,00Pre,FPSME2D08-23,10U,5357556,668391,Company Creek,PSME,3,0,L,5.8,5,X,,0,,0,,0,,0,,0,From FMH TREEPOLE 1069,,, poleq3_POLE,
6/2/1996 0:00,00Pre,FPSME2D08-23,10U,5357556,668391,Company Creek,PSME,2,0,L,13.4,8,X,,0,,0,,0,,0,,0,From FMH TREEPOLE 1069,,, poleq2_POLE,
6/2/1996 0:00,00Pre,FPSME2D08-23,10U,5357556,668391,Company Creek,PSME,1,1069,L,54,0,D,CROK,0,WOND,0,,0,,0,,0,FMH TREEOVER 1067,,, overq1_OVER,
6/2/1996 0:00,00Pre,FPSME2D08-23,10U,5357556,668391,Company Creek,PSME,3,0,L,3.2,4,X,,0,,0,,0,,0,,0,From FMH TREEPOLE 1069,,, poleq3_POLE,
6/2/1996 0:00,00Pre,FPSME2D08-23,10U,5357556,668391,Company Creek,PSME,3,0,L,5,5,X,,0,,0,,0,,0,,0,From FMH TREEPOLE 1069,,, poleq3_POLE,
